no.,Shipment Invoice No.,SCT Ref.No,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL WH,DSV Indoor,DSV Al Markaz,AAA Storage,DSV Outdoor,DSV MZP,MOSB,Hauler Indoor,JDN MZD,Shifting,MIR,SHU,DAS,AGI,Source_Sheet,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location,Status_Location_Date,Status_Storage,wh handling,site handling,total handling,minus,final handling,SQM,고유 중복,Vendor,Source_Vendor,__case_key__,__dup_label__,Source_File,Status_Location_YearMonth,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE_ORIG,FLOW_OVERRIDE_REASON,FLOW_CODE,FLOW_DESCRIPTION,Final_Location
2293,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Battery Accessories,100.0,40.0,40.0,0.16,64,88.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.4,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2294,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Battery Accessories,165.0,25.0,25.0,0.103125,25,40.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.41,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2295,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 370,71.0,60.0,59.5,0.25347,804,896.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2296,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 370,71.0,60.0,59.5,0.25347,804,896.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2297,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 370,71.0,60.0,59.5,0.25347,804,896.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2298,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 370,71.0,60.0,59.5,0.25347,804,896.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2299,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 370 & Gum Boot,71.0,60.0,59.5,0.25347,137,160.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2300,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Battery Accessories,71.0,40.0,40.0,0.1136,22,36.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.28,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2301,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Battery Accessories,100.0,40.0,40.0,0.16,64,88.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.4,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2302,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Battery Accessories,165.0,25.0,25.0,0.103125,25,40.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.41,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2303,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_MRPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2304,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_MRPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2305,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_MRPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2306,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_MRPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2307,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_MRPS,71.0,60.0,59.5,0.25347,134,157.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2308,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Battery Accessories_MRPS,80.0,60.0,47.5,0.228,21,43.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.48,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2309,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Battery Accessories_MRPS,100.0,40.0,40.0,0.16,65,87.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.4,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2310,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Battery Accessories_MRPS,165.0,25.0,25.0,0.103125,22,37.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.41,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2311,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Liquid Electolyte_MRPS,80.0,80.0,64.0,0.4096,216,258.0,Stackable,2815 2000,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.64,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2312,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Liquid Electolyte_MRPS,62.0,43.0,64.0,0.170624,61,79.0,Stackable,2815 2000,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.27,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2313,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_MRPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2314,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_MRPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2315,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_MRPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2316,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_MRPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2317,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_MRPS,71.0,60.0,59.5,0.25347,134,157.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2318,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Battery Accessories_MRPS,80.0,60.0,47.5,0.228,21,43.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.48,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2319,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Battery Accessories_MRPS,100.0,40.0,40.0,0.16,65,87.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.4,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2320,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Battery Accessories_MRPS,165.0,25.0,25.0,0.103125,22,37.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.41,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2321,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Liquid Electolyte_MRPS,80.0,80.0,64.0,0.4096,216,258.0,Stackable,2815 2000,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.64,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2322,HVDC-ADOPT-SIM-0080-C,,MIR,,,1.0,Indoor,Liquid Electolyte_MRPS,62.0,43.0,64.0,0.170624,61,79.0,Stackable,2815 2000,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,2025-06-03,,,,CASE_LIST,,1.0,site,MIR,2025-06-03,site,0,1,1,1,2,0.27,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2323,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_SHPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2324,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_SHPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2325,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_SHPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2326,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_SHPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2327,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_SHPS,71.0,60.0,59.5,0.25347,134,157.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2328,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Battery Accessories_SHPS,80.0,60.0,47.5,0.228,21,43.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.48,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2329,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Battery Accessories_SHPS,100.0,40.0,40.0,0.16,65,87.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.4,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2330,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Battery Accessories_SHPS,165.0,25.0,25.0,0.103125,22,37.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.41,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2331,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Liquid Electolyte_SHPS,80.0,80.0,64.0,0.4096,216,258.0,Stackable,2815 2000,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.64,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2332,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Liquid Electolyte_SHPS,62.0,43.0,64.0,0.170624,61,79.0,Stackable,2815 2000,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.27,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2333,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_SHPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2334,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_SHPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2335,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_SHPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2336,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_SHPS,71.0,60.0,59.5,0.25347,604,696.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2337,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type KBL 550P_SHPS,71.0,60.0,59.5,0.25347,134,157.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2338,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Battery Accessories_SHPS,80.0,60.0,47.5,0.228,21,43.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.48,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2339,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Battery Accessories_SHPS,100.0,40.0,40.0,0.16,65,87.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.4,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2340,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Battery Accessories_SHPS,165.0,25.0,25.0,0.103125,22,37.0,Stackable,8507 9080,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.41,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2341,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Liquid Electolyte_SHPS,80.0,80.0,64.0,0.4096,216,258.0,Stackable,2815 2000,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.64,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2342,HVDC-ADOPT-SIM-0080-D,,SHU,,,1.0,Indoor,Liquid Electolyte_SHPS,62.0,43.0,64.0,0.170624,61,79.0,Stackable,2815 2000,EUR,1461.75,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,2025-06-03,,,CASE_LIST,,1.0,site,SHU,2025-06-03,site,0,1,1,1,2,0.27,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2343,HVDC-ADOPT-SIM-0081,,SHU,,,1.0,Indoor,Naficon Communication Cables,,,,,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-07,2025-05-09,,,,,,,,,,,,2025-05-09,,,CASE_LIST,,1.0,site,SHU,2025-05-09,site,0,1,1,1,2,,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2344,HVDC-ADOPT-SIM-0082,,SHU,,,1.0,Outdoor,Gang Way,,,,,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-03-20,2025-03-20,,,,,,,,,,,,2025-03-20,,,CASE_LIST,,1.0,site,SHU,2025-03-20,site,0,1,1,1,2,,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
